,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
11,"[626, 119, 215, 302]",0.63,0.01,0.11,0.02,0.19,0.0,0.05,"[961, 638, 24, 30]",0.21,0.0,0.09,0.1,0.48,0.0,0.11,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
12,"[626, 112, 217, 307]",0.32,0.0,0.17,0.01,0.29,0.0,0.2,"[599, 672, 36, 45]",0.05,0.0,0.24,0.07,0.38,0.01,0.26,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
13,"[633, 111, 212, 298]",0.24,0.0,0.12,0.01,0.4,0.0,0.22,"[963, 636, 25, 31]",0.17,0.0,0.04,0.18,0.39,0.0,0.21,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
14,"[632, 110, 211, 299]",0.26,0.01,0.18,0.03,0.27,0.01,0.25,"[964, 639, 22, 28]",0.19,0.0,0.05,0.17,0.31,0.01,0.26,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
15,"[628, 109, 214, 304]",0.32,0.0,0.21,0.03,0.2,0.02,0.21,"[959, 635, 31, 37]",0.16,0.0,0.19,0.17,0.33,0.01,0.14,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
16,"[627, 110, 215, 308]",0.3,0.0,0.32,0.02,0.18,0.03,0.14,"[963, 632, 27, 34]",0.25,0.0,0.08,0.1,0.46,0.0,0.1,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
17,"[632, 114, 213, 301]",0.23,0.0,0.38,0.03,0.22,0.01,0.13,,,,,,,,,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
18,"[631, 109, 216, 304]",0.17,0.0,0.34,0.02,0.27,0.03,0.18,,,,,,,,,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
19,"[631, 110, 216, 302]",0.17,0.0,0.35,0.01,0.27,0.02,0.17,"[962, 632, 27, 35]",0.28,0.0,0.1,0.26,0.23,0.01,0.12,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
20,"[630, 112, 216, 301]",0.23,0.0,0.34,0.01,0.21,0.02,0.17,,,,,,,,,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
21,"[633, 113, 214, 302]",0.21,0.0,0.31,0.02,0.21,0.02,0.24,,,,,,,,,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
22,"[631, 111, 216, 306]",0.35,0.0,0.31,0.02,0.15,0.03,0.15,,,,,,,,,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
23,"[626, 109, 220, 306]",0.33,0.0,0.28,0.01,0.19,0.01,0.17,"[956, 633, 28, 35]",0.42,0.0,0.06,0.15,0.29,0.0,0.07,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
24,"[614, 103, 230, 320]",0.08,0.0,0.09,0.03,0.32,0.01,0.48,,,,,,,,,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
25,"[607, 131, 229, 314]",0.31,0.0,0.23,0.18,0.17,0.01,0.08,,,,,,,,,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
26,"[609, 121, 227, 326]",0.29,0.0,0.22,0.21,0.18,0.0,0.09,"[607, 669, 29, 36]",0.22,0.0,0.1,0.3,0.26,0.0,0.11,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
27,"[605, 106, 229, 327]",0.27,0.0,0.36,0.08,0.23,0.01,0.06,"[606, 669, 27, 33]",0.39,0.0,0.09,0.29,0.13,0.0,0.1,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
28,"[609, 114, 223, 318]",0.39,0.01,0.26,0.05,0.23,0.0,0.06,"[604, 669, 28, 34]",0.37,0.0,0.07,0.22,0.18,0.0,0.17,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
29,"[606, 115, 232, 325]",0.58,0.01,0.18,0.02,0.17,0.0,0.03,,,,,,,,,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
30,"[615, 115, 227, 314]",0.62,0.01,0.16,0.02,0.17,0.0,0.02,,,,,,,,,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
31,"[631, 113, 220, 314]",0.68,0.0,0.07,0.13,0.09,0.0,0.01,"[843, 605, 18, 22]",0.28,0.0,0.03,0.27,0.4,0.0,0.01,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
32,"[629, 110, 224, 329]",0.08,0.0,0.18,0.02,0.52,0.0,0.21,"[610, 672, 27, 34]",0.27,0.0,0.18,0.22,0.17,0.01,0.16,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
33,"[630, 110, 222, 330]",0.24,0.0,0.15,0.08,0.4,0.0,0.12,"[610, 673, 27, 34]",0.2,0.0,0.15,0.22,0.18,0.0,0.24,"[986, 655, 17, 22]",0.25,0.0,0.19,0.17,0.24,0.01,0.14,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
34,"[634, 106, 220, 324]",0.09,0.0,0.16,0.01,0.5,0.0,0.23,"[611, 672, 27, 35]",0.17,0.0,0.11,0.29,0.19,0.0,0.23,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
35,"[640, 102, 221, 326]",0.42,0.0,0.2,0.1,0.17,0.02,0.09,"[970, 654, 20, 25]",0.23,0.0,0.15,0.26,0.15,0.01,0.2,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
36,"[643, 105, 220, 320]",0.33,0.0,0.28,0.05,0.25,0.02,0.08,,,,,,,,,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
37,"[645, 106, 220, 318]",0.38,0.0,0.24,0.02,0.24,0.03,0.09,,,,,,,,,,,,,,,,,video_0682,112,3,50,37,25.0,4.48,2025-01-29T20:43:51.043458
