,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
11,"[794, 69, 153, 190]",0.01,0.0,0.94,0.0,0.0,0.05,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
12,"[780, 69, 162, 200]",0.0,0.0,0.92,0.0,0.0,0.07,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
13,"[762, 61, 170, 211]",0.0,0.0,0.97,0.0,0.0,0.03,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
14,"[745, 51, 181, 221]",0.0,0.0,0.93,0.0,0.0,0.06,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
15,"[727, 34, 192, 234]",0.0,0.0,0.97,0.0,0.0,0.03,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
16,"[719, 21, 193, 243]",0.0,0.0,0.96,0.0,0.0,0.04,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
17,"[723, 14, 201, 249]",0.0,0.0,0.97,0.0,0.0,0.03,0.0,"[1000, 3, 97, 135]",0.1,0.0,0.02,0.46,0.38,0.01,0.04,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
18,"[728, 3, 218, 261]",0.0,0.0,0.91,0.0,0.0,0.09,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
19,"[724, 2, 220, 262]",0.0,0.0,0.88,0.0,0.0,0.11,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
20,"[713, 15, 218, 260]",0.0,0.0,0.91,0.0,0.0,0.09,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
21,"[705, 29, 213, 255]",0.02,0.0,0.91,0.0,0.02,0.04,0.01,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
22,"[701, 35, 210, 260]",0.0,0.0,0.91,0.0,0.0,0.08,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
23,"[693, 36, 210, 260]",0.0,0.0,0.94,0.0,0.0,0.06,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
24,"[679, 43, 221, 256]",0.0,0.0,0.89,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
25,"[673, 42, 206, 249]",0.0,0.0,0.77,0.0,0.0,0.22,0.0,"[981, 44, 94, 129]",0.17,0.0,0.09,0.35,0.27,0.02,0.1,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
26,"[660, 38, 217, 259]",0.0,0.0,0.92,0.0,0.0,0.07,0.0,"[984, 42, 98, 134]",0.18,0.0,0.09,0.34,0.3,0.02,0.07,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
27,"[662, 37, 215, 260]",0.0,0.0,0.93,0.0,0.0,0.07,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
28,"[655, 40, 213, 259]",0.0,0.0,0.97,0.0,0.0,0.03,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
29,"[659, 49, 204, 249]",0.0,0.0,0.9,0.0,0.0,0.1,0.0,"[1003, 42, 97, 133]",0.18,0.0,0.07,0.41,0.22,0.01,0.1,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
30,"[658, 45, 207, 254]",0.01,0.0,0.8,0.0,0.0,0.19,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
31,"[681, 40, 214, 260]",0.01,0.0,0.75,0.0,0.0,0.24,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
32,"[716, 44, 211, 248]",0.05,0.0,0.81,0.0,0.02,0.12,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
33,"[751, 44, 209, 249]",0.11,0.0,0.61,0.03,0.1,0.13,0.02,"[993, 41, 106, 133]",0.2,0.0,0.08,0.45,0.19,0.01,0.06,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
34,"[769, 43, 210, 252]",0.06,0.0,0.1,0.26,0.03,0.53,0.02,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
35,"[797, 32, 211, 254]",0.1,0.0,0.66,0.03,0.11,0.09,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
36,"[781, 28, 211, 258]",0.1,0.0,0.61,0.02,0.04,0.23,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
37,"[742, 26, 212, 259]",0.12,0.0,0.57,0.01,0.16,0.13,0.0,"[978, 42, 93, 117]",0.17,0.0,0.07,0.41,0.17,0.01,0.16,"[888, 357, 39, 43]",0.12,0.0,0.15,0.41,0.2,0.0,0.11,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
38,"[708, 21, 212, 265]",0.06,0.0,0.8,0.0,0.05,0.09,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
39,"[703, 27, 208, 256]",0.06,0.0,0.42,0.03,0.06,0.43,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
40,"[716, 24, 211, 263]",0.03,0.0,0.45,0.0,0.02,0.5,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
41,"[741, 26, 207, 254]",0.04,0.0,0.37,0.03,0.03,0.54,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
42,"[781, 31, 210, 254]",0.0,0.0,0.0,0.95,0.01,0.03,0.01,"[1026, 38, 100, 128]",0.21,0.0,0.1,0.37,0.2,0.02,0.1,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
43,"[807, 37, 211, 264]",0.0,0.0,0.0,0.98,0.0,0.01,0.0,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
44,"[842, 46, 211, 257]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
45,"[834, 44, 212, 251]",0.02,0.0,0.02,0.91,0.01,0.01,0.03,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
46,"[778, 36, 208, 245]",0.03,0.0,0.05,0.78,0.01,0.04,0.08,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
47,"[729, 32, 206, 243]",0.02,0.0,0.02,0.89,0.01,0.02,0.05,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
48,"[698, 26, 216, 266]",0.0,0.0,0.01,0.91,0.01,0.02,0.05,,,,,,,,,,,,,,,,,video_0368,434,9,50,48,25.0,17.36,2025-01-29T20:24:57.828704
