,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
14,"[431, 174, 341, 441]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[384, 215, 50, 60]",0.19,0.0,0.18,0.08,0.41,0.01,0.13,"[527, 45, 23, 27]",0.17,0.01,0.12,0.36,0.07,0.01,0.25,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
15,"[427, 171, 340, 442]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
16,"[418, 155, 353, 460]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[-6, 508, 22, 26]",0.04,0.0,0.33,0.2,0.28,0.06,0.1,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
17,"[417, 166, 342, 447]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
18,"[428, 158, 331, 438]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
19,"[441, 148, 334, 441]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[378, 173, 58, 78]",0.01,0.0,0.1,0.68,0.07,0.06,0.08,"[-11, 505, 25, 29]",0.02,0.0,0.83,0.05,0.07,0.01,0.03,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
20,"[444, 145, 336, 446]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
21,"[442, 149, 330, 437]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
22,"[447, 150, 327, 434]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
23,"[443, 150, 327, 430]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
24,"[447, 161, 318, 419]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
25,"[449, 161, 315, 420]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
26,"[435, 162, 317, 418]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
27,"[419, 162, 321, 425]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
28,"[397, 159, 328, 432]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
29,"[377, 164, 326, 432]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
30,"[343, 160, 347, 444]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[134, 170, 18, 20]",0.13,0.0,0.18,0.24,0.29,0.03,0.14,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
31,"[333, 171, 331, 432]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
32,"[323, 172, 335, 434]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
33,"[325, 163, 343, 453]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
34,"[319, 162, 355, 468]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
35,"[324, 168, 348, 470]",0.01,0.0,0.04,0.72,0.16,0.0,0.07,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
36,"[333, 171, 340, 456]",0.01,0.0,0.01,0.92,0.02,0.0,0.05,"[469, 40, 21, 24]",0.13,0.0,0.07,0.35,0.15,0.0,0.3,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
37,"[350, 180, 330, 438]",0.0,0.0,0.0,0.97,0.01,0.0,0.01,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
38,"[344, 158, 340, 462]",0.01,0.0,0.01,0.92,0.02,0.0,0.05,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
39,"[345, 165, 338, 451]",0.0,0.0,0.01,0.95,0.01,0.0,0.03,"[799, 7, 19, 22]",0.1,0.0,0.05,0.01,0.66,0.01,0.16,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
40,"[357, 141, 352, 476]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[330, 103, 63, 72]",0.01,0.0,0.01,0.01,0.01,0.01,0.95,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
41,"[378, 144, 345, 466]",0.0,0.0,0.01,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
42,"[413, 154, 331, 444]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
43,"[420, 146, 339, 458]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
44,"[415, 150, 343, 459]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
45,"[423, 143, 348, 462]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
46,"[421, 168, 335, 433]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
47,"[418, 132, 344, 462]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[68, 495, 51, 60]",0.07,0.0,0.39,0.25,0.08,0.02,0.21,,,,,,,,,video_0213,96,2,50,48,25.0,3.84,2025-01-29T20:15:46.085345
