,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
10,"[534, 118, 240, 311]",0.05,0.0,0.02,0.03,0.16,0.0,0.74,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
11,"[530, 128, 233, 305]",0.08,0.0,0.02,0.03,0.11,0.0,0.76,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
12,"[524, 122, 239, 313]",0.25,0.0,0.03,0.02,0.09,0.0,0.61,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
13,"[523, 117, 240, 316]",0.16,0.0,0.02,0.06,0.06,0.0,0.71,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
14,"[524, 121, 233, 306]",0.2,0.0,0.02,0.04,0.08,0.0,0.66,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
15,"[524, 124, 229, 299]",0.09,0.0,0.01,0.02,0.16,0.0,0.71,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
16,"[525, 126, 223, 288]",0.11,0.0,0.02,0.02,0.27,0.0,0.58,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
17,"[523, 124, 220, 290]",0.08,0.0,0.01,0.0,0.31,0.0,0.59,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
18,"[524, 128, 217, 281]",0.07,0.0,0.02,0.01,0.27,0.0,0.64,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
19,"[520, 128, 218, 281]",0.07,0.0,0.02,0.0,0.3,0.0,0.61,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
20,"[518, 126, 216, 276]",0.06,0.0,0.01,0.0,0.54,0.0,0.4,"[388, 385, 47, 59]",0.03,0.0,0.69,0.02,0.22,0.02,0.02,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
21,"[513, 125, 214, 273]",0.09,0.0,0.02,0.0,0.64,0.0,0.25,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
22,"[508, 124, 218, 271]",0.11,0.0,0.02,0.0,0.47,0.0,0.4,"[718, 296, 19, 25]",0.04,0.0,0.02,0.47,0.03,0.0,0.43,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
23,"[511, 128, 212, 264]",0.21,0.0,0.02,0.0,0.42,0.0,0.35,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
24,"[511, 120, 210, 267]",0.23,0.0,0.03,0.0,0.35,0.0,0.39,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
25,"[510, 121, 210, 262]",0.26,0.0,0.03,0.01,0.34,0.0,0.37,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
26,"[509, 117, 207, 265]",0.33,0.0,0.03,0.0,0.4,0.0,0.24,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
27,"[514, 115, 201, 256]",0.22,0.0,0.05,0.0,0.24,0.0,0.49,"[376, 184, 21, 26]",0.04,0.0,0.22,0.41,0.02,0.0,0.3,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
28,"[511, 113, 203, 252]",0.18,0.0,0.02,0.0,0.19,0.0,0.61,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
29,"[507, 116, 203, 249]",0.21,0.0,0.04,0.0,0.27,0.0,0.48,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
30,"[502, 116, 204, 254]",0.28,0.0,0.03,0.0,0.19,0.0,0.5,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
31,"[494, 115, 207, 263]",0.32,0.0,0.01,0.01,0.2,0.0,0.45,"[374, 183, 25, 29]",0.09,0.0,0.24,0.44,0.07,0.0,0.17,"[1065, 165, 17, 21]",0.1,0.0,0.1,0.64,0.02,0.01,0.13,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
32,"[498, 123, 202, 255]",0.25,0.0,0.03,0.01,0.27,0.0,0.45,"[1065, 165, 16, 20]",0.12,0.0,0.11,0.56,0.02,0.01,0.17,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
33,"[496, 125, 202, 257]",0.31,0.0,0.02,0.0,0.33,0.0,0.33,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
34,"[493, 123, 205, 260]",0.5,0.0,0.04,0.01,0.18,0.0,0.27,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
35,"[492, 123, 207, 260]",0.45,0.0,0.14,0.0,0.22,0.01,0.17,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
36,"[494, 116, 205, 264]",0.51,0.0,0.09,0.01,0.17,0.02,0.19,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
37,"[498, 117, 203, 265]",0.42,0.0,0.13,0.0,0.22,0.03,0.19,,,,,,,,,,,,,,,,,video_0774,75,2,50,37,23.969288599192225,3.129004004004004,2025-01-29T20:49:42.609570
