,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
16,"[268, 181, 176, 217]",0.05,0.0,0.1,0.0,0.17,0.01,0.66,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
17,"[274, 175, 173, 217]",0.04,0.0,0.02,0.0,0.02,0.0,0.91,"[463, 602, 27, 31]",0.19,0.0,0.07,0.29,0.4,0.01,0.04,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
18,"[276, 170, 174, 214]",0.02,0.0,0.03,0.0,0.11,0.01,0.82,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
19,"[275, 162, 183, 221]",0.01,0.0,0.03,0.0,0.17,0.0,0.79,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
20,"[278, 162, 178, 214]",0.03,0.0,0.02,0.0,0.3,0.0,0.65,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
21,"[274, 162, 179, 216]",0.05,0.0,0.02,0.0,0.28,0.0,0.65,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
22,"[278, 175, 174, 203]",0.07,0.0,0.03,0.0,0.35,0.0,0.55,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
23,"[262, 167, 191, 226]",0.05,0.0,0.07,0.0,0.35,0.0,0.53,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
24,"[255, 180, 181, 220]",0.02,0.0,0.03,0.01,0.16,0.0,0.77,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
25,"[259, 175, 183, 223]",0.02,0.0,0.03,0.0,0.22,0.0,0.72,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
26,"[265, 176, 179, 217]",0.05,0.0,0.03,0.01,0.31,0.0,0.61,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
27,"[271, 165, 181, 213]",0.02,0.0,0.02,0.0,0.32,0.0,0.64,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
28,"[280, 158, 177, 217]",0.02,0.0,0.05,0.0,0.41,0.0,0.51,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
29,"[279, 156, 179, 213]",0.02,0.0,0.03,0.0,0.17,0.0,0.77,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
30,"[277, 156, 179, 222]",0.02,0.0,0.03,0.0,0.2,0.0,0.73,,,,,,,,,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
31,"[281, 155, 176, 215]",0.03,0.0,0.02,0.01,0.24,0.0,0.69,"[-45, 22, 173, 202]",0.47,0.0,0.07,0.34,0.05,0.03,0.04,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
32,"[279, 154, 179, 217]",0.07,0.0,0.02,0.0,0.31,0.0,0.6,"[-36, 42, 161, 179]",0.54,0.0,0.03,0.11,0.05,0.03,0.23,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
33,"[277, 164, 181, 216]",0.09,0.0,0.03,0.01,0.28,0.0,0.6,"[-42, 38, 173, 201]",0.4,0.0,0.04,0.25,0.06,0.04,0.2,"[548, 606, 22, 25]",0.06,0.0,0.08,0.17,0.64,0.02,0.02,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
34,"[270, 162, 183, 220]",0.09,0.0,0.03,0.01,0.38,0.0,0.49,"[-33, 33, 177, 213]",0.34,0.0,0.13,0.06,0.25,0.02,0.18,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
35,"[248, 160, 201, 233]",0.03,0.0,0.02,0.01,0.2,0.0,0.75,"[-21, 41, 170, 211]",0.08,0.01,0.1,0.03,0.34,0.02,0.42,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
36,"[223, 165, 206, 235]",0.04,0.0,0.07,0.0,0.12,0.0,0.77,"[-19, 40, 168, 231]",0.05,0.0,0.04,0.0,0.44,0.0,0.47,,,,,,,,,video_0588,111,3,50,37,29.97002997002997,3.7037,2025-01-29T20:38:23.092126
